model,epoch,train_loss,val_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1
distilbert,1,0.4018860505899785,0,,,,,
distilbert,2,0.36402015005234184,0,,,,,
distilbert,3,0.35956859554301757,0,,,,,
distilbert,4,0.35458365636171624,0.3514077329173355,,,,,
distilbert,5,0.35382721534026257,0,,,,,
distilbert,6,0.3485525351325175,0,,,,,
distilbert,7,0.34732735132702025,0,,,,,
distilbert,8,0.34602704120803474,0.3351358848438322,,,,,
distilbert,9,0.3438529759926706,0,,,,,
distilbert,10,0.3418612708733849,0,,,,,
distilbert,11,0.3393582827646955,0,,,,,
distilbert,12,0.3363280829473596,0.3321500864652744,,,,,
distilbert,13,0.3396929298513834,0,,,,,
distilbert,14,0.33613950427399947,0,,,,,
distilbert,15,0.33317983731322387,0,,,,,
distilbert,16,0.3311344157482521,0.3067586441316969,,,,,
distilbert,17,0.3288834328576684,0,,,,,
distilbert,18,0.3300763442516518,0,,,,,
distilbert,19,0.32655324636269134,0,,,,,
distilbert,20,0.3265228832351498,0.3139233181350796,,,,,
distilbert,final_test,,,0.3139233181350796,0.86416,0.8682792690305042,0.86416,0.8637790862216387
roberta,1,0.4345186841569874,0,,,,,
roberta,2,0.3673296829808315,0,,,,,
roberta,3,0.3591880881139962,0,,,,,
roberta,4,0.349351835742793,0.2707109963807372,,,,,
roberta,5,0.34766043862536483,0,,,,,
roberta,6,0.3487960320163902,0,,,,,
roberta,7,0.3432825902335093,0,,,,,
roberta,8,0.33919349336378174,0.25523481639405987,,,,,
roberta,9,0.3372486556450564,0,,,,,
roberta,10,0.33680654504477636,0,,,,,
roberta,11,0.3358498613087321,0,,,,,
roberta,12,0.33323398851435,0.24311912810308972,,,,,
roberta,13,0.33532439661823016,0,,,,,
roberta,14,0.332559529587064,0,,,,,
roberta,15,0.33483837471031946,0,,,,,
roberta,16,0.33254550376421965,0.2506289293829254,,,,,
roberta,17,0.3287401975860065,0,,,,,
roberta,18,0.32777150253921994,0,,,,,
roberta,19,0.32995706217235965,0,,,,,
roberta,20,0.32493918736704214,0.26219163733693607,,,,,
roberta,final_test,,,0.26219163733693607,0.893,0.8973980197808353,0.893,0.8927031353266965
