model,epoch,train_loss,val_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1
deberta,1,0.6717238726067543,0,,,,,
deberta,2,0.5443697168716788,0,,,,,
deberta,3,0.5247340486815572,0,,,,,
deberta,4,0.4971952581850812,0.3337525600531697,,,,,
deberta,5,0.4980207168258727,0,,,,,
deberta,6,0.5003868403527141,0,,,,,
deberta,7,0.4919855279698968,0,,,,,
deberta,8,0.49070083985723556,0.3195928272598237,,,,,
deberta,9,0.49174136857956646,0,,,,,
deberta,10,0.4868132856298238,0,,,,,
deberta,11,0.4836198784755915,0,,,,,
deberta,12,0.4803199369447678,0.3149669781202823,,,,,
deberta,13,0.4801507702384144,0,,,,,
deberta,14,0.48209306107200683,0,,,,,
deberta,15,0.4810335808583349,0,,,,,
deberta,16,0.47934932748362424,0.315655109770596,,,,,
deberta,17,0.48041178775154053,0,,,,,
deberta,18,0.47823034050248564,0,,,,,
deberta,19,0.4741255424518883,0,,,,,
deberta,20,0.46957439212165775,0.3261478482681513,,,,,
deberta,final_test,,,0.3261478482681513,0.86968,0.8701900828420837,0.86968,0.8696350927310795
