model,epoch,train_loss,val_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1
distilbert,1,0.45326814317142666,0,,,,,
distilbert,2,0.36503132626709844,0,,,,,
distilbert,3,0.3583694670590085,0,,,,,
distilbert,4,0.3531853959407665,0.3133208100026758,,,,,
distilbert,5,0.34917350217309123,0,,,,,
distilbert,6,0.35278584745188823,0,,,,,
distilbert,7,0.34798552579009906,0,,,,,
distilbert,8,0.3483186860545583,0.31014131688288227,,,,,
distilbert,9,0.34189076636818383,0,,,,,
distilbert,10,0.34406172035122556,0,,,,,
distilbert,11,0.34007142332125684,0,,,,,
distilbert,12,0.33932901400731913,0.3048217910254328,,,,,
distilbert,13,0.33814254078492095,0,,,,,
distilbert,14,0.3389651420182398,0,,,,,
distilbert,15,0.33313957877071027,0,,,,,
distilbert,16,0.33451670188973975,0.3033990576944921,,,,,
distilbert,17,0.33067619826070255,0,,,,,
distilbert,18,0.3326124788422235,0,,,,,
distilbert,19,0.3291430977207113,0,,,,,
distilbert,20,0.33319141344427683,0.3040923568082262,,,,,
distilbert,final_test,,,0.3040923568082262,0.8698,0.870380816381016,0.8698,0.8697489363730156
roberta,1,0.5390848165624659,0,,,,,
roberta,2,0.36523766359951887,0,,,,,
roberta,3,0.3529907453040129,0,,,,,
roberta,4,0.3508629454317683,0.2534563786607004,,,,,
roberta,5,0.3444222976559069,0,,,,,
roberta,6,0.350126359630817,0,,,,,
roberta,7,0.34081679238191187,0,,,,,
roberta,8,0.34191359374827096,0.24705177557762528,,,,,
roberta,9,0.34025166146528696,0,,,,,
roberta,10,0.3368302134586044,0,,,,,
roberta,11,0.33490791510950274,0,,,,,
roberta,12,0.3347489028782968,0.2460314379699626,,,,,
roberta,13,0.334427387918979,0,,,,,
roberta,14,0.33405542677066985,0,,,,,
roberta,15,0.33136065700642586,0,,,,,
roberta,16,0.3329063274266624,0.24367625357896586,,,,,
roberta,17,0.3265176151526981,0,,,,,
roberta,18,0.3298480662059036,0,,,,,
roberta,19,0.32847267821650433,0,,,,,
roberta,20,0.33125079856018796,0.24250503916320792,,,,,
roberta,final_test,,,0.24250503916320792,0.90244,0.9027088909816783,0.90244,0.902423711941509
